02116,SUBARUOUTBACK,2013,STUDENT,1.530000000000058,30.2197,42.4492,34.7211
02118,SUBARUOUTBACK,2014,STUDENT,2.153531982581432,30.2124,42.4405,34.7132
02118,AUDIA3,2015,STUDENT,2.153531982581432,28.9,46.6,34.858
02118,AUDIA6,2014,STUDENT,2.153531982581432,31.4,46.9,36.8857
02119,TOYOTARAV4,2009,STUDENT,2.307661153635843,27.3,39.7,31.7647
02119,JEEPWRANGLER,2016,STUDENT,2.307661153635843,20.8,29.3,23.9231
02119,HONDAACCORD,2000,STUDENT,2.307661153635843,25.19,38.8049,29.9128
02120,VOLKSWAGENJETTA,2012,STUDENT,1.4712239802290001,29.5114,45.0982,34.9466
02120,HONDACIVIC,2013,STUDENT,1.4712239802290001,34.4988,53.95,41.18
02120,VOLKSWAGENCC,2011,STUDENT,1.4712239802290001,27.1,42.4736,32.3729
02122,HONDACIVIC,2015,STUDENT,5.46667174796501,34.4988,53.95,41.18
02124,TOYOTACAMRY,2015,STUDENT,4.615322307272007,32.0,50.0,38.1862
02124,SUBARUFORESTER,2016,STUDENT,4.615322307272007,29.5,38.6,33.001
02124,MERCEDESBENZMCLASS,2012,STUDENT,4.615322307272007,21.0313,36.0373,25.8809
02124,FORDFUSION,2015,STUDENT,4.615322307272007,27.5988,44.1975,33.2116
02125,SCIONTC,2012,STUDENT,3.2844177566198223,28.7274,43.2444,33.8393
02125,TOYOTAPRIUS,2013,STUDENT,3.2844177566198223,71.6404,69.442,70.6341
02125,CHEVROLETCOBALT,2010,STUDENT,3.2844177566198223,32.8,51.9,39.31
02126,CHEVROLETMALIBU,2010,STUDENT,5.543509718580727,27.4,42.8,32.6936
02127,TOYOTACOROLLA,2011,STUDENT,3.8274403979680875,33.5,48.6,38.9451
02127,VOLKSWAGENPASSAT,2012,STUDENT,3.8274403979680875,27.0213,40.7869,31.86
02127,VOLKSWAGENTIGUAN,2016,STUDENT,3.8274403979680875,25.9873,36.0386,29.7169
02127,FORDESCAPE,2014,STUDENT,3.8274403979680875,28.8,44.4,34.2087
02127,VOLKSWAGENJETTA,2012,STUDENT,3.8274403979680875,29.5114,45.0982,34.9466
02127,JEEPCOMPASS,2011,STUDENT,3.8274403979680875,28.8799,38.0,32.3766
02127,CHEVROLETSILVERADO,2015,STUDENT,3.8274403979680875,21.9795,32.9811,25.8615
02127,HONDACRV,2016,STUDENT,3.8274403979680875,48.0,55.5,51.1079
02127,GMCTERRAIN,2015,STUDENT,3.8274403979680875,28.3968,45.1499,34.0888
02127,FORDFUSION,2017,STUDENT,3.8274403979680875,25.0633,40.879,30.3467
02127,JEEPGRANDCHEROKEE,2014,STUDENT,3.8274403979680875,21.8,34.5,26.1282
02128,SUBARUFORESTER,2004,STUDENT,5.146464806058315,20.9,29.7,24.1154
02128,INFINITIQX70,2014,STUDENT,5.146464806058315,22.484,36.0975,27.0797
02128,AUDIQ3,2013,STUDENT,5.146464806058315,26.6,38.2,30.8102
